participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.580fc7a3-2c3a-402d-80fa-57a2f2ee0b15.txt,334666100,3,"","","","","","","","","","","","","","",2019-07-29-14-11,"",""
s.81c1a2df-fa88-4594-bb69-9e8982773a1b.txt,334666234,1,話を盛ってる,1,2,1,2,2,3,3,2,3,3,2,3,LkmVtBhA,2019-07-27-04-33,2019-07-27-04-38,5
s.8963326d-f3c1-45f7-bd92-d2c11a89bff7.txt,334666214,1,"",4,3,4,6,4,5,4,6,4,4,4,3,FqcjTLHP,2019-07-27-00-35,2019-07-27-00-36,1
s.2685d6de-b741-48d6-8e0d-6eb5dc522d5f.txt,334666369,3,いったいどうしたの？,4,4,6,6,3,3,5,5,4,4,4,4,GUvnpgRX,2019-07-29-14-49,2019-07-29-14-53,4
s.76cf2bed-1494-49f4-ad2b-f3c35a6b33fd.txt,334666191,3,僕らの意見に賛成しているみたいだよ。,5,5,3,2,4,5,1,1,6,4,4,4,UZ7rC6EO,2019-07-30-11-51,2019-07-30-11-55,4
s.973d275b-ef5f-4665-a8f7-363f65e6129c.txt,334666324,2,なんかこう色々混ぜてさぁ。,6,6,3,2,5,4,1,1,5,4,3,4,vEXQ89mt,2019-07-27-06-44,2019-07-27-06-51,7
s.fa7b1959-7796-409b-97b9-57b849de8479.txt,334666125,1,貴方の思いを受け止めます。,1,1,2,3,4,4,2,3,6,5,3,4,g39YmZUJ,2019-07-30-02-47,2019-07-30-02-50,3
s.1b83b504-3382-4984-9278-793c692d3941.txt,334666125,3,手に何かを入れてください,2,2,3,2,3,6,6,2,2,2,3,3,gjL4UWBF,2019-07-30-03-56,2019-07-30-03-58,2
s.3d5c993e-8d8a-4f8c-9449-37e8d05eaaeb.txt,334666300,3,"","","","","","","","","","","","","","",2019-07-16-13-31,"",""
s.2f289466-5065-4c77-bb93-9e6a9a2f0c52.txt,334661117,1,あまりうまく噛み合ってないね,4,4,6,5,4,4,4,5,5,6,4,4,Pd3wAHy5,2019-07-29-15-47,2019-07-29-15-48,1
s.f67d578c-d51d-49c3-bb77-75cd0e218fbe.txt,334666369,1,全く心配ないって。,2,2,5,5,3,2,5,2,3,4,5,5,cYXQpAdV,2019-07-29-16-59,2019-07-29-17-01,2
s.28bf9ca2-5c9d-48aa-a9bb-73b413e1ec70.txt,334666284,3,衝突したみたい,1,1,3,1,1,1,2,2,6,2,2,2,KaNtfPUS,2019-07-27-21-49,2019-07-27-21-56,7
s.75be79af-b937-4d75-834a-56faaa6600e0.txt,334666350,3,なだらかな,4,5,4,3,5,6,3,3,5,4,4,4,RkKzc8ds,2019-07-29-18-08,2019-07-29-18-10,2
s.2a780a72-5362-4bff-a479-c436e760894c.txt,334661117,1,不満があるように思う,2,3,6,6,3,3,3,6,5,3,3,5,jsKqb3fO,2019-07-27-02-12,2019-07-27-02-16,4
s.5f46344e-62ad-4e0e-968c-ac69a6a44ed0.txt,334666167,3,心臓病の人,3,3,6,7,1,1,5,5,3,2,2,4,rTfHw2kj,2019-07-27-17-56,2019-07-27-18-01,5
s.c695837a-925c-4eb0-91fb-d262bca9e099.txt,334666191,2,"","","","","","","","","","","","","","",2019-07-27-01-42,"",""
s.a67ea69a-d085-4c00-9fbc-d11714d9ce0f.txt,334666167,3,"","","","","","","","","","","","","","",2019-07-30-16-41,"",""
s.db05bc13-f559-47ef-941f-5eee672a900e.txt,334666324,2,みんなで,5,6,4,3,2,3,2,5,5,6,5,5,bUEmNOhZ,2019-07-27-01-58,2019-07-27-02-01,3
s.0b973c75-8b10-45b3-bbb2-d695dcdd6eb4.txt,334666100,3,そうすればいいと言っている。,5,4,5,4,4,4,3,4,5,4,4,4,sWSaaHkP,2019-07-30-14-18,2019-07-30-14-20,2
s.aaf3a65b-2783-4056-90d6-1b875170cb05.txt,334666350,1,"",2,5,3,5,4,4,3,5,5,5,5,5,hNubmgwp,2019-07-30-12-07,2019-07-30-12-09,2
s.8b59d012-accc-4234-a2f8-1938c2a6b424.txt,334666150,2,これをどうぞ,4,3,3,3,4,5,2,4,4,2,2,3,KUUeVysp,2019-07-30-04-12,2019-07-30-04-15,3
s.ed07b6cd-f85a-4d35-858c-c9c195849d22.txt,334666167,2,"","","","","","","","","","","","","","",2019-07-27-08-42,"",""
s.594b002d-6c4b-4dae-b53d-245ac42492f9.txt,334666324,2,"","","","","","","","","","","","","","",2019-07-26-23-17,"",""
s.2bee3a55-f5c4-4d5b-81fb-22a974410859.txt,334666395,3,"","","","","","","","","","","","","","",2019-07-29-14-54,"",""
s.07b703cf-27db-4447-b989-732f78544857.txt,334666262,2,私たちは強い絆で結ばれています。,4,4,3,3,4,4,4,4,6,5,6,5,DfvggBr3,2019-07-29-18-56,2019-07-29-19-00,4
s.a4502934-5059-4fa2-a5e9-251f944178f4.txt,334666262,2,さてディスカッションを始めましょう,2,2,5,3,6,6,1,1,6,4,4,5,uT5BX3eS,2019-07-29-10-39,2019-07-29-10-42,3
s.73e8a360-fa90-4fff-8401-9170b348b1ef.txt,334666100,1,どうぞ,7,7,3,3,6,5,2,1,1,4,4,4,DzLbeBxS,2019-07-30-03-21,2019-07-30-03-25,4
s.5b1ab561-f572-4ace-852a-ddf386ad9e07.txt,334661117,1,二つが複雑に絡み合って,7,7,1,3,3,4,2,3,7,6,4,5,Pzc5ezEp,2019-07-30-10-25,2019-07-30-10-29,4
s.100f9ccc-e8f0-4d11-afda-b7994e6068aa.txt,334666284,3,意見が真っ向から衝突してしまいます,5,5,7,7,2,1,2,4,2,6,2,2,k72eBeWS,2019-07-26-18-26,2019-07-26-18-29,3
s.0b8fc080-2f9e-46f1-9683-8312960e1f9f.txt,334666284,1,さぁー行くよ,4,5,5,6,3,3,5,7,4,4,4,5,xtjvK98g,2019-07-29-23-11,2019-07-29-23-23,12
s.56467125-304e-4897-87fd-aa4c11d2b668.txt,334661117,2,"","","","","","","","","","","","","","",2019-07-27-16-45,"",""
s.7f7474dd-4eeb-43e5-9b27-05963dce29ae.txt,334666300,3,人数が多い,7,7,1,2,2,2,2,4,6,6,4,2,pSUeyZYx,2019-07-29-09-35,2019-07-29-09-37,2
s.d04f9463-b2da-4fb2-8dc7-406753d735f4.txt,334666284,2,"","","","","","","","","","","","","","",2019-07-29-16-43,"",""
s.03bb7601-b681-44fd-bad9-b08516473ad9.txt,334666214,3,ちゃんと話聞いてる？,4,4,4,4,4,4,4,4,4,4,4,4,s9eULvbx,2019-07-29-08-57,2019-07-29-08-58,1
s.10b04a39-a880-4ef1-bedd-e469a9ff55e6.txt,334666100,1,受け取って下さい,"","","","","","","","","","","","","",2019-07-30-06-04,"",""
s.03449ee5-f1cb-4033-bdf3-6ea50ffb4c4f.txt,334666191,3,胸が痛い,5,5,4,2,5,4,2,2,4,4,4,4,eDYT2QHD,2019-07-26-17-56,2019-07-26-17-59,3
s.e14fb8cb-31e5-4101-a018-b6951a61fdea.txt,334666262,1,チョット聞いてよ,3,4,3,5,2,2,5,5,3,3,4,3,sxhqKJf9,2019-07-16-13-28,2019-07-16-13-31,3
s.49bfcdd6-a713-47db-98fc-a217af71531e.txt,334666300,3,全員が同じだ,5,5,1,3,4,4,3,1,4,7,4,5,nXphNEwp,2019-07-27-08-34,2019-07-27-08-36,2
s.68a1eb9b-e3c8-467b-910a-5e07e67f18ca.txt,334666395,2,ドロー,3,3,6,2,2,6,3,6,6,5,2,2,pnSdm7ZF,2019-07-30-04-49,2019-07-30-04-51,2
s.1d2f14f6-d2f3-4bb4-a036-b636a9e9541e.txt,334666125,2,"","","","","","","","","","","","","","",2019-07-29-15-09,"",""
s.e36ba4c7-be21-4d3f-9153-6bd208c47432.txt,334666150,1,これでどうですか？,6,6,2,2,6,6,1,2,6,7,6,5,eDnNLQss,2019-07-29-20-17,2019-07-29-20-19,2
s.5d5bb0f8-932c-4102-a345-efe3730e70c8.txt,334666150,1,あげる,2,2,2,3,3,5,2,3,5,6,6,6,SOeagjLY,2019-07-30-06-18,2019-07-30-06-21,3
s.88b55bb2-8b52-4f82-9cf3-820ae5f5e636.txt,334666100,2,前に進める必要がある,5,5,5,4,5,4,3,3,5,6,5,5,ZMWx8Uxt,2019-07-30-01-48,2019-07-30-01-49,1
s.45326ada-b892-4fb6-a7c7-caf17169c22e.txt,334661117,1,みんなで協力しましょう。,5,5,4,4,5,6,3,4,7,6,5,5,S2sSLFFc,2019-07-29-14-12,2019-07-29-14-14,2
s.fd763dda-6725-4e3b-9cf2-6da831d81a11.txt,334666167,3,孤立したグループがある,2,2,1,6,6,1,4,6,6,7,6,5,PaPvgLNv,2019-07-27-02-06,2019-07-27-02-09,3
s.b73c9927-4fe7-484c-a826-8a8525f7c2ff.txt,334666167,3,何かを取られた,3,3,5,5,4,4,4,5,4,4,5,4,rwCyJa24,2019-07-16-13-25,2019-07-16-13-27,2
s.75725090-0efc-4b1f-bd66-db5dd0131476.txt,334666150,3,まるごとあげる,4,4,2,2,6,6,2,2,6,6,6,6,EhSexh4F,2019-07-29-18-55,2019-07-29-18-58,3
s.84cc8ced-3c1a-471f-8194-198e983b2ad8.txt,334661117,2,衝突した,5,5,6,7,4,3,4,5,2,2,4,4,6BXnCVpm,2019-07-30-03-36,2019-07-30-03-40,4
s.743e0543-a063-44f0-baa0-2b3124f1196d.txt,334666234,3,嫌だ,3,1,2,5,2,1,5,6,2,4,5,5,xbQFSA3H,2019-07-27-00-33,2019-07-27-00-37,4
s.0c7ec033-765e-44a4-8e3e-34d81db9b075.txt,334666284,1,"","","","","","","","","","","","","","",2019-07-27-01-43,"",""
s.06f023e6-f45a-4b54-86cc-3603f68f5f92.txt,334666262,3,組み合わせてください,3,2,5,5,3,3,4,5,5,6,4,5,N9OstwYM,2019-07-30-06-22,2019-07-30-06-23,1
s.3f9759c5-648e-4762-900e-09d7fc3e4d49.txt,334666262,1,うちのクラスの生徒は,6,6,4,5,4,5,4,4,3,5,4,3,bOp8MBd2,2019-07-29-03-48,2019-07-29-03-52,4
s.a6d39955-ab10-4e54-b233-04fa4d9c41ef.txt,334666395,3,ＮＯ,4,4,5,6,2,2,5,6,3,3,3,4,EwjEBvnU,2019-07-30-14-25,2019-07-30-14-28,3
s.1f1e4fb2-8466-4867-b4d0-88888218458b.txt,334666300,3,みんなで,6,6,5,5,4,4,5,5,6,6,4,4,Z99PYn2a,2019-07-16-13-23,2019-07-16-13-27,4
s.7b268465-b120-4805-9cf1-c58d5c5d7d76.txt,334666125,1,それちょうだい。,4,4,3,3,4,5,2,2,5,4,4,4,pD8VTveS,2019-07-30-00-48,2019-07-30-00-50,2
s.8a2c0ade-e095-4f95-94cc-075fcae17457.txt,334666100,2,これを使ってください。,2,5,2,2,6,6,3,4,6,2,4,6,gDPY9SFH,2019-07-29-15-50,2019-07-29-15-53,3
s.93364a36-f4fc-427d-83cf-bc18607e7114.txt,334666191,2,心が痛い,2,2,5,5,2,2,5,4,5,5,2,1,BEhCsROu,2019-07-27-10-07,2019-07-27-10-10,3
s.b362a09f-01a6-4dd7-b035-6904611f63d9.txt,334666234,1,分からない,6,6,3,2,2,4,2,2,6,5,5,3,mfKGvPjN,2019-07-27-02-48,2019-07-27-02-50,2
s.0b82595a-149a-4cc0-a7a1-e1db37100c33.txt,334666324,3,"",5,4,5,3,4,4,5,3,3,4,6,3,pNPb23TH,2019-07-26-17-55,2019-07-26-17-57,2
s.a04a42d3-dc73-4162-ac30-92f888a29934.txt,334666214,1,"","","","","","","","","","","","","","",2019-07-29-01-33,"",""
s.42bafe95-a8f9-4020-9157-b4d3253f2de0.txt,334666191,1,"","","","","","","","","","","","","","",2019-07-27-06-03,"",""
s.fba097fa-6ad7-45b1-b511-4cef6a4dfae2.txt,334666191,2,それは僕もそう思う,4,4,5,4,4,4,4,4,4,5,4,4,9PCd39dg,2019-07-27-03-56,2019-07-27-04-00,4
s.e82e18bf-fbe7-4d88-a89a-2db09f729aec.txt,334666234,2,感情を抑えて・・・,3,3,5,5,4,4,4,3,4,4,4,4,nusSz49u,2019-07-27-10-46,2019-07-27-10-50,4
s.f501989b-f760-4e8e-a335-ef7ed3b1a726.txt,334666300,2,全体への指示,5,5,2,5,3,2,5,5,6,5,5,4,7tgQgtzr,2019-07-16-15-08,2019-07-16-15-10,2
s.c494caf6-4e6c-4543-b759-85ab74fdb726.txt,334666369,2,"",3,3,5,4,5,5,2,3,5,5,6,6,DRmV3Dtx,2019-07-30-04-52,2019-07-30-04-56,4
s.0fa68c21-b175-46ca-9aa7-5fcc6051d566.txt,334661117,1,２つのものが関係しあい,2,2,2,3,6,6,1,2,6,3,5,5,abf2ZBbR,2019-07-29-15-08,2019-07-29-15-10,2
s.6bc28eb5-63b2-4716-b414-e8516b22ca78.txt,334666350,1,こんな感じよと相手に優しく伝えていると思います。,4,5,1,1,4,5,1,2,6,5,6,6,YBWDVxY2,2019-07-29-15-33,2019-07-29-15-36,3
s.2acabdf1-7683-4178-8073-5d5a5c9ea771.txt,334666150,2,ちょっと見せて,5,4,5,2,5,4,2,3,4,5,4,5,QDFwqgLc,2019-07-30-02-09,2019-07-30-02-11,2
s.5d960603-dedf-4e12-9158-44c7ba34c1c8.txt,334666350,1,大丈夫,4,4,5,5,4,4,4,5,5,5,3,4,8XurQV8f,2019-07-30-05-16,2019-07-30-05-19,3
s.73d7e904-7782-4cb8-9a9d-494b9724e5ca.txt,334666350,2,落ち着いて,7,6,1,1,7,7,7,7,7,5,6,7,hVYeUkZw,2019-07-29-14-12,2019-07-29-14-14,2
s.8ff79614-58a7-4397-83fc-54d785ad417e.txt,334666369,1,広めよう,3,3,2,2,5,5,2,5,5,6,6,6,Y4kxL52g,2019-07-30-02-16,2019-07-30-02-19,3
s.b8c65245-89b2-45bc-a0a8-93d26d00b583.txt,334666262,3,困ったことになった。,3,3,5,5,3,4,4,4,4,3,2,2,Nf36u37k,2019-07-29-14-52,2019-07-29-14-58,6
s.8f9c805f-61d1-45db-ba99-e45c0cfb0d85.txt,334666284,1,一緒にやろうよ,3,3,7,2,3,3,3,6,6,5,5,6,yP5vKx5M,2019-07-26-18-19,2019-07-26-18-21,2
s.b234ec03-cdc8-4a9b-b383-0bda6e5d37d5.txt,334661117,3,"","","","","","","","","","","","","","",2019-07-26-17-33,"",""
s.0b4a5fe1-aa3a-46ed-86d2-554e4b5f3a5c.txt,334666262,1,お願い,3,3,3,2,5,5,2,2,5,5,4,5,vhskYMNj,2019-07-26-22-14,2019-07-26-22-17,3
s.faab1704-4358-4d44-8a3a-580b0a703a60.txt,334666395,1,もうやめましょう。,6,6,6,4,4,4,4,4,4,5,4,4,a4OVK4yn,2019-07-30-11-46,2019-07-30-11-47,1
s.ef51eb69-e20b-47bb-8ef0-2906bc0a572c.txt,334666300,2,みんな,3,3,5,4,4,5,3,4,5,4,3,4,TWkm9XOV,2019-07-27-14-54,2019-07-27-14-57,3
s.d94d9d1d-9990-4390-9705-fc7ef6c6c963.txt,334666234,1,4人,1,2,5,5,4,2,4,1,2,5,4,2,rXMRT5g7,2019-07-27-16-01,2019-07-27-16-05,4
s.81cd24ce-bd03-461b-ab49-cf3e7790b21b.txt,334666369,2,ウェルカム,5,4,4,4,5,5,2,4,4,2,3,3,ZD87a5Tu,2019-07-30-16-17,2019-07-30-16-19,2
s.d9d6ac75-5590-426e-8e58-69272867a792.txt,334666125,2,"","","","","","","","","","","","","","",2019-07-30-03-11,"",""
s.86eab971-a4ba-4aa9-b457-ac267bf94ee9.txt,334666234,2,何かを移動する行動／話者は女性ではないのでは？,4,4,4,4,5,3,3,5,4,4,5,5,PEOb2kD3,2019-07-27-00-01,2019-07-27-00-07,6
s.8f51ad6d-40e7-4dd9-a36e-2a883e2ce7ca.txt,334666167,2,わからない,"","","","","","","","","","","","","",2019-07-27-11-41,"",""
s.7cecf0d5-8405-4d7c-bc3f-f75e3ec16540.txt,334666167,2,心が折れた,3,3,4,5,3,4,4,3,4,3,3,4,STJOzbHk,2019-07-29-05-53,2019-07-29-05-56,3
s.69cee938-2865-422e-86bb-60a1cc15ee31.txt,334666262,2,協力して作業しよう,5,5,5,5,4,5,4,4,5,6,4,4,re7rX98A,2019-07-26-17-27,2019-07-26-17-33,6
s.a4aa56bc-0f13-4142-aad3-2616dc7a779a.txt,334666234,2,"","","","","","","","","","","","","","",2019-07-16-13-29,"",""
s.3e4a9294-4003-4177-888e-8408ddef3681.txt,334666262,1,"","","","","","","","","","","","","","",2019-07-16-13-29,"",""
s.b41fb6f5-0ed3-4426-ab8e-9479de3f75f6.txt,334666262,2,同意してくれた,3,2,2,6,5,5,4,5,5,2,4,4,uAfbzw3y,2019-07-30-04-26,2019-07-30-04-36,10
s.963c4ff9-fe8d-47ea-8a66-9fdf09520111.txt,334666167,2,グループ全員,"","","","","","","","","","","","","",2019-07-26-17-41,"",""
s.fc566835-bdce-46ff-b0aa-5f4bbbec428f.txt,334666262,3,"","","","","","","","","","","","","","",2019-07-26-18-52,"",""
s.6275a8bf-4240-4f24-877d-a0dbfee2b259.txt,334666324,3,みんなそうだと言っている,6,4,6,6,5,4,3,5,5,3,3,4,wYRpeyDM,2019-07-27-08-41,2019-07-27-08-43,2
s.9adbc174-f11b-4594-a6b7-f1af11858870.txt,334666234,1,"","","","","","","","","","","","","","",2019-07-26-21-52,"",""
s.d87c5c4d-50c5-42ed-b4a4-c75b774b3c67.txt,334666234,3,"","","","","","","","","","","","","","",2019-07-16-13-24,"",""
s.2df626c3-3972-420a-a95c-147967d11f9e.txt,334666150,1,"","","","","","","","","","","","","","",2019-07-29-14-45,"",""
s.98cce848-6a39-431f-91f7-aace749cff15.txt,334666284,3,いろいろな価値観を受けいれる新しい政党が出来た。,6,4,6,4,6,4,2,2,5,6,6,6,sMsy73FW,2019-07-27-06-02,2019-07-27-06-06,4
s.50d69e50-9090-4048-95a2-1c2d2dd021ab.txt,334661117,1,"","","","","","","","","","","","","","",2019-07-30-05-13,"",""
s.03e16ca8-a805-48ed-8b59-71f3dcd213e2.txt,334661117,2,ぎゅっぎゅっ,3,3,4,5,3,3,3,4,4,4,4,4,DFR73ubK,2019-07-27-15-19,2019-07-27-15-20,1
s.150cc8d2-1f47-4350-9aaf-ec45d716d072.txt,334666125,2,手で受けておかないと,2,2,4,2,4,4,3,3,5,4,4,4,qVKmjswO,2019-07-29-23-28,2019-07-29-23-32,4
s.f623c170-8bec-486a-9f2a-3df41b4d8a46.txt,334666262,2,私たちは協力できる,5,4,2,4,5,6,3,4,7,5,6,6,QEKcea2K,2019-07-30-01-17,2019-07-30-01-18,1
s.385d7af8-6f72-40a0-8b40-74b5b9b5fd4d.txt,334666284,3,殴るぞ,2,2,4,6,1,2,7,2,2,6,5,5,VazXyqm3,2019-07-29-15-13,2019-07-29-15-14,1
s.000fc61f-e976-4d0a-8986-c3d2555698a8.txt,334666284,2,"","","","","","","","","","","","","","",2019-07-26-20-10,"",""
s.fce27f81-9441-4c37-b85d-98c46bcad850.txt,334666350,2,"",3,3,4,3,4,4,3,4,4,4,3,4,V28NCaeS,2019-07-29-16-01,2019-07-29-16-03,2
s.b3946cc9-dcad-4c48-8fbd-112830c27e74.txt,334666262,1,ちょっとお願いがあるんだけど,4,4,3,5,3,3,4,4,4,5,5,5,rQqE7VDF,2019-07-26-19-19,2019-07-26-19-22,3
s.39b57a82-dff8-4410-bdb2-c862c744aa65.txt,334666369,2,本当に？,2,2,2,3,4,3,3,2,4,4,4,4,uRjhT7ZF,2019-07-30-07-21,2019-07-30-07-24,3
s.ea975bbb-aeb0-4c1d-be5d-2d567307ac37.txt,334666284,3,もっと強力な結びつきが必要,4,4,7,6,2,2,4,3,5,6,5,4,c8R86NdE,2019-07-26-18-08,2019-07-26-18-12,4
s.5ea0fd14-6e51-4d96-9d0b-957f2cf0a472.txt,334666191,1,"",2,2,5,4,4,2,2,2,5,3,5,5,KMWSm9VM,2019-07-27-01-54,2019-07-27-01-57,3
s.a2b874f8-862d-4ce9-af6b-d51bafd702a2.txt,334666100,2,私の言いたいこと分かるでしょ？,4,4,6,5,3,3,5,6,5,6,6,4,HavCSxWb,2019-07-29-15-50,2019-07-29-15-53,3
s.ac06e676-2441-48e7-b2b1-eb4dc07379f2.txt,334666100,3,こっちへ,1,2,1,4,5,1,1,4,1,1,1,1,Xgd65sMd,2019-07-29-14-29,2019-07-29-14-30,1
s.368cdec8-196c-46e1-8430-013235ee26c6.txt,334666191,3,すごく嫌な気持ちになった,5,5,6,5,4,4,5,5,5,5,4,4,WCHgHUeS,2019-07-26-17-59,2019-07-26-18-03,4
s.0e171593-c63e-4dfe-b7f7-455d2990088c.txt,334666167,1,胸につけた花をちぎってあげたんだって。,2,2,3,5,4,4,3,1,5,6,7,7,EyxEVrfP,2019-07-26-17-53,2019-07-26-17-59,6
s.459e9441-b8e3-4680-9fe2-538c80b8a678.txt,334666191,1,ビートルズ？,2,4,6,5,2,1,6,5,6,7,4,5,wXuZHZUd,2019-07-26-17-55,2019-07-26-17-58,3
s.058b2e6a-cff7-4827-97d9-4dbe06f49010.txt,334666167,3,私はこんな風にしてあげたのに,4,4,6,5,3,3,5,5,3,4,5,3,N4AhkcPB,2019-07-29-05-43,2019-07-29-05-47,4
s.53050a61-60b8-4f3b-beca-233fe1504b10.txt,334666234,3,"","","","","","","","","","","","","","",2019-07-27-06-15,"",""
s.9073b2b6-6ce3-4640-b439-716e19ff451d.txt,334666369,1,"","","","","","","","","","","","","","",2019-07-30-16-43,"",""
s.20420979-0022-4b45-9e41-ad4b20627d42.txt,334666300,3,この辺の人たち,2,2,5,5,2,2,5,5,5,5,2,3,bwNbEda6,2019-07-29-06-58,2019-07-29-07-00,2
s.cc30d545-1f54-465d-8d72-9b2719524ef7.txt,334666234,3,上からかぶせる,5,4,4,3,5,4,3,4,5,4,4,4,GrJV57V9,2019-07-27-09-14,2019-07-27-09-18,4
s.119074a5-5b36-4d22-860c-47e4e8998443.txt,334666395,1,落ち着いて、フェアにしよう,3,3,5,5,3,5,3,4,5,6,6,5,z9qUdR8k,2019-07-30-04-11,2019-07-30-04-14,3
s.9c5d27ca-9a61-4663-a1cd-09422c29676b.txt,334666262,3,さてこれから始めます,2,1,2,3,3,4,1,1,3,1,2,4,8nVAB5Gm,2019-07-16-13-31,2019-07-16-13-34,3
