participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.8b8b7a9f-3295-40b1-a2d8-9f534f9f91d9.txt,334668913,1,"Deaf, Sign Language",6,4,2,4,4,6,4,4,6,6,6,4,NcE3KVWd,2019-07-29-20-37,2019-07-29-20-40,3
s.755514a6-ec42-4011-b2be-7edbcb2dc560.txt,334668913,1,They are very tightly bonded,3,2,1,2,2,1,2,1,7,7,6,6,F7sfLSSB,2019-07-29-20-24,2019-07-29-20-26,2
s.61f60230-eefa-4f4a-9d0e-85f131ea5edd.txt,334668766,3,Let's move the group from here to there. ,6,5,6,4,4,4,7,3,3,5,4,5,JcmJkSjc,2019-07-29-20-47,2019-07-29-20-48,1
s.739fee4c-ab7f-42cc-a817-d25823a20fe2.txt,334668766,3,I think they are saying you move it over there,4,4,3,3,5,5,5,5,6,4,6,4,NbbQfxvg,2019-07-29-20-01,2019-07-29-20-04,3
s.026e8c76-5274-4197-b2cc-264372651b1d.txt,334668968,3,"","","","","","","","","","","","","","",2019-07-29-20-30,"",""
s.ab561097-09e7-40a2-b28e-033c18135711.txt,334668989,3,we need to do the work together,3,5,3,3,5,4,5,5,4,4,4,4,kLZm3HW7,2019-07-29-19-18,2019-07-29-19-19,1
s.41e4bb10-42eb-4f51-9766-2bd9b2c2e92b.txt,334668938,2,"","","","","","","","","","","","","","",2019-07-29-20-04,"",""
s.37f92098-547a-4b4e-b762-09827b486bd1.txt,334669043,1,"",1,1,1,1,1,1,2,2,2,2,2,1,werM6W8K,2019-07-29-20-23,2019-07-29-20-23,0
s.acaeb7cd-2b45-4145-aa75-c83822956072.txt,334668989,1,"This group of people is in conflict, fighting among each other. ",7,7,7,7,1,1,1,7,1,1,1,7,zE2wa3gp,2019-07-29-18-52,2019-07-29-18-52,0
s.2f0ffdb1-ee27-4822-b197-8b89ce9dc13e.txt,334668968,1,In the beginning we thought we could come together but their was too much divison in the group.,6,6,7,7,1,1,4,6,1,1,6,6,eHCYUrvF,2019-07-29-19-19,2019-07-29-19-24,5
s.4c8287b3-c650-4aa0-b572-f23e8e0f9beb.txt,334668844,1,VERY NICE,6,6,6,6,6,5,5,6,6,5,5,6,qs97TsUs,2019-07-29-19-20,2019-07-29-19-22,2
s.7d5e6ede-4216-4adf-ac39-b3ccde503ca8.txt,334668728,2,"","","","","","","","","","","","","","",2019-07-29-20-19,"",""
s.f6d9130a-3a41-4773-82d2-fac11ace1d14.txt,334668792,1,I believe this person is talking about a group of people and when using the gesture he or she is referring to the whole group of people with whatever they are talking about. ,5,5,1,1,4,4,3,1,7,7,4,3,56LQcfMY,2019-07-29-19-43,2019-07-29-19-45,2
s.bb098c50-6360-4e3f-9f5a-987ac260fd98.txt,334668792,2,SEPARATE,5,4,5,5,3,3,5,5,3,3,5,5,Z6e39LV3,2019-07-29-19-25,2019-07-29-19-26,1
s.cae09349-2bba-4ec0-9009-fc757b878118.txt,334668728,1,"","","","","","","","","","","","","","",2019-07-29-19-29,"",""
s.c2f12938-0cae-4f7a-8b53-589cc1e63b87.txt,334668883,3,you know what I'm saying,4,5,3,5,4,3,4,4,2,3,3,3,8bF4xcsw,2019-07-29-19-12,2019-07-29-19-13,1
s.0a84f4f7-0987-4a50-aa35-e056eac901e8.txt,334668913,3,I think they are telling the group to stick together.,5,5,5,2,5,5,5,5,5,5,5,5,SJNg45ey,2019-07-29-20-23,2019-07-29-20-25,2
s.7d2030af-9841-44dd-a7ad-3f44f886ffc4.txt,334668968,1,The person is saying like it's over in hand gesture,5,5,2,5,4,4,3,2,5,4,5,4,P3yG8XLx,2019-07-29-19-25,2019-07-29-19-29,4
s.2f2773d1-758b-4a96-9cd7-d8bea544032e.txt,334669066,1,"","","","","","","","","","","","","","",2019-07-09-18-24,"",""
s.5bcfd589-cca8-43f3-b3e0-67aa596a29fc.txt,334668844,1,Basically i seems not to be able to understand whe the group of people are talking about beause the video was mute,7,7,5,7,6,5,7,7,6,7,7,7,hRYqxhFp,2019-07-29-19-24,2019-07-29-19-29,5
s.99c14b30-e083-4c3b-9a8e-e73059b9e015.txt,334668883,1,He is trying to convince the group of something,4,4,5,5,3,5,3,3,5,3,3,4,vGUOFh5G,2019-07-29-19-10,2019-07-29-19-10,0
s.334c3704-91ba-4e40-8391-e1599064bfa9.txt,334668792,3,The group goes from '' here to here'',4,2,4,4,4,4,4,4,4,4,5,6,VsqY6Buz,2019-07-29-20-24,2019-07-29-20-27,3
s.b152eeb4-9ac5-4351-9b1c-0ed504612635.txt,334668844,2,Hold on tight to this idea I am presenting you with.,5,5,6,6,5,3,6,3,6,5,5,5,AxjdUFWd,2019-07-29-19-46,2019-07-29-19-47,1
s.ceacefc8-11c1-4bb7-bcbb-a009f35e8f7b.txt,334668938,3,They are saying that the group of people is tight-knit.,3,3,2,2,2,2,6,4,6,6,6,6,BCWPDkQT,2019-07-29-19-51,2019-07-29-19-53,2
s.647727cf-ca2f-403a-b5b4-352baf625459.txt,334668728,3,"","","","","","","","","","","","","","",2019-07-29-20-20,"",""
s.4b4a2014-d557-48ee-9421-3d21cd349d36.txt,334668968,1,To come together ,4,4,2,4,5,5,5,4,5,5,5,5,t7Vehcmx,2019-07-29-20-40,2019-07-29-20-42,2
s.6e832053-73c6-472e-a406-c2465220f612.txt,334668989,3,"If talking about a group, it seems he may be indicating that the individuals came together to do something.",6,6,6,3,4,4,5,3,6,6,5,6,9hzAYkAk,2019-07-29-19-50,2019-07-29-19-52,2
s.74295799-5c67-44e4-b113-529c04d2e5ce.txt,334668844,2,"","","","","","","","","","","","","","",2019-07-29-19-12,"",""
s.eba46592-6edb-4f95-8e24-eecb64f42e25.txt,334668883,3,They are saying that the group goes back and forth in their decision. ,6,6,5,2,3,4,2,3,6,2,3,2,z3Z86XMJ,2019-07-29-20-08,2019-07-29-20-10,2
s.d74cc7f5-0fe5-463d-829f-c3fc9c7a4d7d.txt,334668728,1,They were in one place and then moved to another place.,5,5,5,5,4,4,4,4,6,4,5,4,K5dErs5g,2019-07-29-19-36,2019-07-29-19-38,2
s.ded85224-5214-45be-8e1e-47b873c96acf.txt,334669043,1,pull in,7,7,7,7,7,7,7,7,7,7,7,7,dBKsQLSR,2019-07-29-20-00,2019-07-29-20-01,1
s.40e4343d-68f1-451e-84a8-993d424cfab4.txt,334668792,1,Explaining how spread out something is,3,6,3,3,5,4,5,5,7,4,6,6,6AHbT3W3,2019-07-29-19-43,2019-07-29-19-45,2
s.0826ce17-1b93-4a4f-9467-59f1593592dc.txt,334668792,2,I think he might be reffering to all the people in the group.,7,7,2,1,4,7,7,4,7,7,1,7,TKE8jzHq,2019-07-29-19-22,2019-07-29-19-24,2
s.993b9574-f107-4315-bdf2-80d171a95338.txt,334668844,3,How about some magic?  In which hand did I hide the coin?,3,3,2,2,5,5,2,2,5,5,5,5,EeSs2h7F,2019-07-29-19-31,2019-07-29-19-33,2
s.e3b258b5-17dd-4a35-b150-ab4fb1ef31d9.txt,334668968,3,That they were all in the same place and kind of in a line.,6,6,2,3,6,4,6,4,4,6,6,4,xBvBKWsk,2019-07-29-19-13,2019-07-29-19-15,2
s.e0d1992b-8116-465b-8973-16f218f8e0d5.txt,334668883,1,"So guys, do you want to exchange numbers with each other?",5,5,3,3,5,4,4,4,7,6,5,6,ZxkJCtZc,2019-07-29-19-27,2019-07-29-19-30,3
s.35f18a3e-b440-4e10-9ff0-303dedfd1273.txt,334668883,3,"IT SEEMS THAT THE PEOPLE IN THIS GROUP ARE HAVING AN EXCHANGE, PROBABLY A CONVERSATION",5,6,4,3,5,5,4,2,5,6,2,3,9WSGYTOg,2019-07-29-19-30,2019-07-29-19-32,2
s.9d4b8c5f-bbc2-4f31-8565-30b2e22186cd.txt,334668766,1,All of you,6,6,5,4,4,4,4,3,5,6,4,4,xfaAZTSZ,2019-07-29-19-22,2019-07-29-19-23,1
s.58302a01-3ecc-4957-adca-486c03e26fa0.txt,334668766,3,The group moving from one place to another.,5,5,3,2,4,4,4,2,6,4,5,5,Bt6UE9Lt,2019-07-29-19-41,2019-07-29-19-43,2
s.4b9f3c08-acab-493b-b08c-1020541f4fdb.txt,334668728,2,"","","","","","","","","","","","","","",2019-07-29-20-56,"",""
s.7b2e78c3-af67-4910-9349-b00ff9c750a9.txt,334668883,2,That they have some tissues but are overall ok,4,4,4,3,4,4,4,4,4,4,4,4,v6hfkVgQ,2019-07-29-19-45,2019-07-29-19-46,1
s.fdccc30a-9c27-4b2e-913e-b9a13c1993c5.txt,334669066,1,we need to see how these things intersect with each other,5,4,4,4,4,5,4,4,4,5,4,4,SKU3w8mO,2019-07-29-20-40,2019-07-29-20-42,2
s.002262e1-a0ba-4add-9b3c-46c8e82f8115.txt,334668817,1,"","","","","","","","","","","","","","",2019-07-29-19-05,"",""
s.aec5c363-dad5-49cc-a6b8-bd7ad9de6a56.txt,334668792,2,The gesture to me means she is talking to the group as a whole.,5,4,3,3,3,3,5,5,6,3,3,5,uMaWZske,2019-07-29-19-50,2019-07-29-19-52,2
s.ae47b453-e5ba-4d44-8dea-404f175d32ba.txt,334668989,3,"","","","","","","","","","","","","","",2019-07-29-19-40,"",""
s.6f5ece78-c8c5-41a5-9cfa-a888dd95c2b6.txt,334668968,1,"I think he's saying the group is very tight together, as in they often trust secrets to one another and do activities together.",3,3,1,1,2,2,4,1,7,7,7,7,KYp6F354,2019-07-29-18-58,2019-07-29-19-00,2
s.8480cc1c-416f-4565-9148-73ed5c8dbb51.txt,334668913,3,"","","","","","","","","","","","","","",2019-07-29-19-14,"",""
s.d2e0092c-ce11-45cf-bb58-c80abcce39bd.txt,334668989,1,I think he is saying that these people in the group and close knit. ,5,5,2,2,2,2,5,5,6,5,5,5,CRkjwcBf,2019-07-29-19-15,2019-07-29-19-16,1
s.186e1eea-436b-43bc-b29a-6c3caaedd00a.txt,334668766,1,"","","","","","","","","","","","","","",2019-07-29-19-38,"",""
s.1b9ad64b-f687-402e-b213-912aab6b2fcd.txt,334668938,1,They are close to each other.,4,3,2,2,3,3,4,5,6,7,5,4,8sggCbsn,2019-07-29-19-11,2019-07-29-19-12,1
s.ba9a0e58-f272-4563-9d45-350e6b576b65.txt,334668938,1,"","","","","","","","","","","","","","",2019-07-29-20-34,"",""
s.74bddb67-305d-485b-bd52-b9657edb579c.txt,334668968,1,I think they are saying the group is too closed minded and difficult.,7,7,6,6,3,2,6,5,6,5,3,4,USut5Y99,2019-07-29-20-47,2019-07-29-20-48,1
s.1ba10842-6fe2-4eaf-ab01-ec8d7c7f77ea.txt,334668817,1,we have to compromise and can't give and take everything,1,1,7,7,1,1,1,1,1,1,1,1,DOHcthZc,2019-07-29-19-56,2019-07-29-19-58,2
s.60ceb53b-80bc-43ba-b4f2-209c8a2e63f8.txt,334668883,2,"the speaker seems to be comparing people in the group, possibly individually",6,6,5,5,6,3,4,6,4,6,4,4,mC35h2Nc,2019-07-29-19-18,2019-07-29-19-20,2
s.852c2370-c6ca-4510-b54d-415535c5e906.txt,334668766,2,move one group to another place,5,5,5,5,5,5,5,6,5,3,5,5,VSySddGM,2019-07-29-20-15,2019-07-29-20-16,1
s.377486b7-828b-4561-87c1-828464ffe79e.txt,334668792,2,This is where we were last year and this is what we have done so far this year.,3,3,2,2,2,3,4,4,5,6,4,6,86tAJzDR,2019-07-29-20-04,2019-07-29-20-06,2
s.6cd63a76-6157-4a93-9b27-ee757ea4e358.txt,334669043,3,I think he is saying that the group was very social,6,6,2,1,7,5,2,2,6,6,6,6,s4PpDbnT,2019-07-29-20-52,2019-07-29-20-56,4
s.9983b2ef-999e-4d5d-8135-7d36ab55dae6.txt,334668844,1,"Maybe he is talking about people who hold power, money or resources in their hands.","","","","","","","","","","","","","",2019-07-29-19-09,"",""
s.33ddec4e-308c-4800-bc34-d7194e7ff4f8.txt,334668792,2,That sometimes the group will need to split into two separate groups instead of staying as one,3,3,3,3,3,3,3,3,5,5,3,3,YtS7speL,2019-07-29-19-10,2019-07-29-19-13,3
s.f42accd1-6571-4038-bad7-4dee7f6eb1a8.txt,334669066,2,"","","","","","","","","","","","","","",2019-07-29-20-18,"",""
s.b6c311c9-f3ba-45b6-8b1d-0fb7f74b69e7.txt,334668968,2,group up,6,6,7,7,7,7,7,7,7,7,7,6,U6ef6Fhm,2019-07-29-21-06,2019-07-29-21-08,2
s.247eed7d-681b-475c-ae28-7d58f17abb73.txt,334668968,1,That they are lined up,6,5,4,3,4,6,5,4,5,7,5,5,SRgvNkVM,2019-07-29-19-46,2019-07-29-19-47,1
s.a7ad95cd-306d-464a-a453-58b245b76681.txt,334668792,1,The speaker is talking about how the group is moving and separating from one location to another. ,5,5,2,4,4,4,6,5,6,6,6,6,E7aACKMj,2019-07-29-19-12,2019-07-29-19-14,2
s.6f85e8dd-36d1-449e-8d81-cc2c17a96cec.txt,334668728,1,The speaker appears to be talking about moving part of the group away from the others.,6,5,6,7,2,2,3,6,1,3,2,4,67338OGg,2019-07-29-20-20,2019-07-29-20-24,4
s.94f7af3e-2087-4c4d-aa3c-490c1e7cb230.txt,334668913,2,They are saying they want to make the group smaller - cut some people from the group. ,3,3,6,5,1,1,6,7,4,4,7,5,QhjHGXhz,2019-07-29-19-11,2019-07-29-19-12,1
s.951afd4b-c4c8-4fb2-9ce9-2c3e862efb4e.txt,334668728,1,"","","","","","","","","","","","","","",2019-07-29-20-53,"",""
s.be91a030-d712-410a-a60c-920c9b6874a9.txt,334668968,2,I think they are saying they're dumb.,1,5,1,4,1,1,1,1,1,7,1,1,SEk4fmvK,2019-07-29-20-06,2019-07-29-20-07,1
s.f08a5bbe-b689-4444-9a5c-736da2e15040.txt,334668728,1,There are a lot of people in this group.,6,6,5,5,3,3,3,4,2,3,3,3,Ymv8Ug6d,2019-07-29-20-14,2019-07-29-20-17,3
s.76b7446a-d802-48e0-bf3f-9d9a1dbc15de.txt,334668766,1,The speaker is talking about how a group of people migrate from one area to another.,6,6,2,3,4,3,4,3,6,6,6,6,abweYVnQ,2019-07-29-20-10,2019-07-29-20-12,2
s.83540b74-7f5d-46df-bd31-20f12ebd9b52.txt,334668844,3,The group is restraining and is frustrating.,4,2,5,6,1,2,7,7,2,5,7,7,VzXxUBxu,2019-07-29-19-48,2019-07-29-19-49,1
s.0aa3e6ad-02ba-473c-94b4-1f33eb1ed080.txt,334668913,2,Something doesn't match,1,1,4,1,6,1,1,5,1,5,1,6,4LAQJs9P,2019-07-29-19-31,2019-07-29-19-32,1
s.b35881fc-7590-4f82-af09-87e8efdbc196.txt,334668938,2,everyone is included,4,5,2,3,4,4,4,3,6,5,4,5,zJxO77U3,2019-07-29-19-11,2019-07-29-19-11,0
s.52b6e5a6-0c2d-4766-923a-48480ad38bc2.txt,334668938,2,Based on the hand gesture it appears the speaker is saying that a group of different people are coming together.,6,5,6,3,5,7,5,2,7,5,6,2,4aV7AXyT,2019-07-29-19-17,2019-07-29-19-18,1
s.e9628152-db84-48f1-a4a2-bff871c1ad0f.txt,334668883,1,"I think given their hand gestures, that they are talking about giving and taking in this group.",4,3,6,4,2,3,3,6,5,7,4,5,QTJyBKfQ,2019-07-29-19-09,2019-07-29-19-12,3
s.9dd24dfb-d7f8-41f8-b94e-6979999dbeea.txt,334668766,3,they're moving,3,6,5,2,2,3,3,4,6,7,6,6,s2tgTQmL,2019-07-29-19-09,2019-07-29-19-11,2
s.32127951-1183-4968-b2d0-2cf8278ddc04.txt,334668817,2,That they were working on something,4,4,3,4,4,4,4,2,7,6,4,5,NRa2z5VT,2019-07-29-18-49,2019-07-29-18-51,2
s.1d96c669-7852-49a4-8e33-964b72235d1a.txt,334668913,2,I think they are telling the group of people to stop what they are doing ,5,5,5,5,3,3,5,5,5,4,5,5,JcarffAq,2019-07-29-19-09,2019-07-29-19-11,2
s.ef38837b-f2c0-4199-92cf-0575f358b21c.txt,334668938,2,come together,7,6,1,1,6,6,2,4,7,7,5,6,RPPmd7Zy,2019-07-29-20-37,2019-07-29-20-38,1
s.61317533-6ee1-4315-913f-1ab6c23ba304.txt,334668883,2,That the group is very busy going back and forth between tasks.,6,6,3,2,6,6,5,3,6,5,5,5,CXdkaaKT,2019-07-29-19-43,2019-07-29-19-45,2
s.1d1f833e-457a-4d84-bc2b-1970f911d3b0.txt,334668766,3,"","","","","","","","","","","","","","",2019-07-29-19-29,"",""
s.d2a17944-4064-45de-a9b6-f5558ad365e4.txt,334668913,1,I think the person is saying that the group of people are going really well with each other. ,7,6,2,1,7,2,7,4,7,7,7,7,EKFrRj7u,2019-07-29-19-09,2019-07-29-19-11,2
s.56a8d08e-2336-4c19-baa8-e3a53c10fabb.txt,334668883,2,I think they are saying there needs to be more of a give and take or to weigh pros and cons. ,3,3,6,5,4,4,5,5,6,3,2,3,He9xyp4u,2019-07-29-19-12,2019-07-29-19-15,3
s.34198665-0802-43af-87a4-4d461f077fb7.txt,334668989,3,They saying the group works together and they have a strong bond,4,4,1,1,5,4,4,3,7,7,6,6,dpCbwevh,2019-07-29-19-50,2019-07-29-19-52,2
s.4d96d2ec-6bf7-41dc-b564-5c2db36e5b7d.txt,334668968,1,That they are closed minded,2,2,3,5,3,2,5,3,3,3,3,6,2WvLEGc4,2019-07-29-20-51,2019-07-29-20-54,3
s.0e711d56-41cc-4334-96e0-64eaff542071.txt,334668913,2,The group is butting heads.,5,4,6,6,4,4,2,3,5,4,2,3,tfqcWgaq,2019-07-29-19-40,2019-07-29-19-42,2
s.d4bab10c-10b5-4fca-8f3c-e0e087c8961f.txt,334668817,2,give and take,4,5,2,3,6,5,2,2,6,6,4,6,NKV7a6dM,2019-07-29-20-58,2019-07-29-20-59,1
s.087bbeeb-99c3-49df-b3db-48eb895f0281.txt,334668844,1,I think it looks like they may be talking about taking action or taking what they deserve. ,4,4,4,4,4,4,4,5,5,6,6,6,Y9HNR5aX,2019-07-29-19-19,2019-07-29-19-21,2
s.d5ad8364-ecb1-4150-b29f-5a5dcd7f7c53.txt,334668968,3,That the floor has to be level for the project to continue.,4,4,3,4,4,4,7,4,6,6,7,7,besnU9wB,2019-07-29-19-19,2019-07-29-19-20,1
s.6d74d1d6-cd6b-439b-a16f-d08b30a85baa.txt,334668989,2,I DONT KNOW ABOUT HE SPEAKING,5,6,5,6,7,7,6,6,5,6,4,5,JbWXkemB,2019-07-29-19-36,2019-07-29-19-37,1
s.9765da5a-0390-4476-9252-ec1e1f79f3d1.txt,334668817,2,"","","","","","","","","","","","","","",2019-07-29-19-38,"",""
s.2434801c-cb8a-4cf5-afcc-16cf55771c12.txt,334668728,2,I think they are telling them that something needs to move.,2,2,6,2,1,2,5,5,5,5,3,5,DkEAzyUs,2019-07-29-20-33,2019-07-29-20-35,2
s.4babf78c-1b6c-478e-98d2-f4457beb033b.txt,334668766,3,talking about the group moving to a location or contrasted with another group,7,6,4,4,4,4,3,4,5,6,4,4,avArA5E7,2019-07-29-19-22,2019-07-29-19-23,1
s.d77d8544-9b41-44f0-b020-c9adebab6f09.txt,334668989,3,I think they are talking about it being time to  wrap things up.,2,2,4,4,2,4,6,4,6,4,4,6,t8HmALde,2019-07-29-20-59,2019-07-29-21-01,2
s.3e576a8e-a6a7-450e-9934-48a62a6ff007.txt,334668728,2,"","","","","","","","","","","","","","",2019-07-29-19-54,"",""
s.18aa32ba-360a-4d67-b9f3-d4021ebf7961.txt,334669043,3,they are close,4,4,2,3,5,3,4,3,6,6,5,4,qfvxzGwG,2019-07-29-20-32,2019-07-29-20-33,1
s.dc882d23-675c-4a57-b9c9-22fef9b25e91.txt,334668792,2,"","","","","","","","","","","","","","",2019-07-29-20-03,"",""
s.9fbdcfb9-fb62-488c-91d6-85999f797f62.txt,334668883,2,"In any situation, there is always a give and take.",2,2,6,6,4,4,4,3,5,6,3,4,ucrtek6Z,2019-07-29-19-15,2019-07-29-19-18,3
s.5e306633-a936-4735-a0e5-7b3dad046548.txt,334669043,3,I think they are saying that they feel very close to the group and consider themselves a part of it.,6,6,2,2,5,5,3,2,6,6,5,5,t3vO6hQD,2019-07-29-20-03,2019-07-29-20-05,2
s.8552c689-7bec-4a53-aa6c-1625f88d57b1.txt,334669043,1,"that the group is close, or tight knit",1,2,1,1,1,1,4,2,5,6,4,3,KnbppQmA,2019-07-29-19-35,2019-07-29-19-36,1
s.cff80328-0797-47d1-87a3-55206e56248e.txt,334668766,3,that they need to progress,6,6,2,2,5,5,3,5,6,7,6,6,TkNSCAdU,2019-07-29-20-15,2019-07-29-20-16,1
s.45a267fa-7240-40b4-a01c-8a7e73601055.txt,334668968,1,The person is saying that they did not get along with the other people in the group.,4,4,6,6,2,2,5,5,2,2,4,2,ZnpzaqpE,2019-07-29-20-23,2019-07-29-20-26,3
s.0c4d635a-549f-4b65-9255-0209463af8f0.txt,334669043,3,This is a strong subject.,6,6,5,5,4,4,6,6,2,5,5,3,9FO47yum,2019-07-29-19-08,2019-07-29-19-10,2
s.49f73154-0f4c-489e-8b19-12fde568dbb6.txt,334668989,3,I think he feels people come together and are reunited as one,5,4,1,1,4,5,7,5,7,4,6,6,6QunSxzA,2019-07-29-19-17,2019-07-29-19-20,3
s.c620ef33-1a68-452b-a8ed-9a9edab7c58f.txt,334668792,2,That the group is a large group ,6,6,3,2,5,5,4,3,6,6,5,5,JWXJPzPb,2019-07-29-19-56,2019-07-29-19-59,3
s.a4a5d2fd-e39f-4720-924f-e04488445573.txt,334669043,2,he connects to/relates to/belongs in that group and feels closely with them,4,5,2,3,4,4,5,3,5,5,4,4,mSAk4u55,2019-07-29-20-52,2019-07-29-20-53,1
s.bc8f6459-26cf-467b-8c28-f0a6b0f8eaf2.txt,334669043,3,Then a member of the group grabbed me and pulled me towards them.,5,3,5,5,3,3,3,5,5,5,5,5,wqtGFzNE,2019-07-29-19-44,2019-07-29-19-47,3
s.85c24a34-425f-49b6-a23a-a97f4c04ef09.txt,334668968,3,"","","","","","","","","","","","","","",2019-07-29-19-11,"",""
s.27d7a90c-d2c1-41b8-a9ff-7a20b42f51b2.txt,334668728,2,Ethic,4,3,6,5,5,5,6,4,5,4,5,7,uCPj5g3Y,2019-07-29-19-23,2019-07-29-19-26,3
s.57710ec0-1cf7-4f8b-9efd-052fc80677d1.txt,334668883,1,"","","","","","","","","","","","","","",2019-07-29-21-01,"",""
s.7ff6fda9-262c-4191-bc0d-65d0a638722f.txt,334668766,2,That some people may believe one thing while the rest believe something else.,5,5,2,2,4,4,3,3,5,5,4,5,2kY5hXU4,2019-07-29-19-59,2019-07-29-20-00,1
s.17d84966-379a-413e-861f-0d9b0cfc109c.txt,334668938,3,COMING TOGETHER ,5,4,2,2,3,4,4,2,6,5,4,5,EUAf8Gjp,2019-07-29-19-41,2019-07-29-19-43,2
s.b8c1833c-b992-4003-95dc-dea265d4782e.txt,334668883,3,"they are demonstrating with their hands what it means to compromise or  ""give and take"".",7,4,4,1,7,4,1,1,7,7,4,4,UsHdTUOF,2019-07-29-19-53,2019-07-29-19-56,3
s.0c00e09b-510c-4604-a6b4-9075542c9847.txt,334668938,1,about coming together on a lvl plane,5,5,6,5,4,4,4,4,3,5,6,3,bRRVQ55t,2019-07-29-20-48,2019-07-29-20-52,4
s.0bfb8ab5-7ba4-4a52-80ef-0e8994c8f90c.txt,334668728,3,that they are a seperate unique group,4,4,4,4,4,3,5,4,6,6,6,4,VMAHuS3k,2019-07-29-20-43,2019-07-29-20-44,1
s.af491d7b-3042-49a5-8685-79a3a33de702.txt,334668989,1,I think the person is saying that this group has unity or needs unity,5,5,5,3,4,5,3,3,5,5,5,5,UYZs4JvM,2019-07-29-19-44,2019-07-29-19-46,2
s.c01f0fc4-9dc7-4331-9aa1-344cddf5d103.txt,334668913,2,"","","","","","","","","","","","","","",2019-07-29-19-41,"",""
s.d80ce628-0e1a-409a-9ae7-117f126d9f5d.txt,334668766,3,"","","","","","","","","","","","","","",2019-07-29-20-22,"",""
s.f2024cab-3fa0-4921-a352-0e157eafbd4d.txt,334668844,3,They were arrested and put their hands up with out resisting,3,3,7,6,3,2,5,6,2,4,4,3,LtMGU73K,2019-07-29-20-35,2019-07-29-20-36,1
s.8b71b5f8-c484-4837-9431-800abbe514e9.txt,334668968,2,These two groups often clash with each for short periods of time.,4,4,6,5,4,4,4,4,5,5,4,4,XAy6dFBf,2019-07-29-19-09,2019-07-29-19-10,1
s.01decfdf-dee8-4e5c-b04b-0b84b98fca9d.txt,334668817,2,That there is a lot of push and pull in the group of people and the dynamic can be somewhat tense,5,5,6,6,4,4,5,5,6,3,5,3,MRKAWFwK,2019-07-29-19-49,2019-07-29-19-51,2
s.91f00c35-217c-4e98-b9f4-8612d4d45cc2.txt,334668766,1,We are trying to move the group's opinion of this product from poor to favorable,5,6,5,4,5,5,3,4,5,5,3,5,VtLANZfU,2019-07-29-19-39,2019-07-29-19-42,3
s.605cc561-c0a1-44e1-bf7a-0d1fbb7bfb4a.txt,334669066,2,"","","","","","","","","","","","","","",2019-07-29-20-20,"",""
s.fd728dfe-4ef3-4b84-b444-010a0ffa576c.txt,334668913,2,come together,5,5,6,3,6,6,5,5,3,5,4,4,JDLpVYO3,2019-07-29-19-15,2019-07-29-19-18,3
s.61c21e3c-4d2f-4b93-9432-932e5b6379c3.txt,334668968,1,everyone need to get on the same mindset for the project,6,5,5,5,4,5,6,5,6,6,5,6,uM9K3yzM,2019-07-29-21-02,2019-07-29-21-03,1
s.6d2865a6-c9f3-4d5d-ad1e-e388bd65515b.txt,334668938,1,the person might be saying that the group of people came together,6,6,4,3,5,4,3,2,7,6,4,5,NzBTQRVZ,2019-07-29-19-17,2019-07-29-19-20,3
s.1347d905-a1bb-491d-b028-55b1f0fdb4bd.txt,334668989,3,They are close,3,3,2,2,2,2,6,5,6,6,6,6,sOpsK5BB,2019-07-29-19-56,2019-07-29-19-56,0
s.3ba2e040-5382-42b6-9820-8bba99f3c72e.txt,334668817,1,"Maybe talking about a group of people, giving and taking- working together. ",5,4,4,4,4,4,3,5,6,6,4,5,38rsNLjO,2019-07-29-20-18,2019-07-29-20-20,2
s.b5f50db8-4a77-4f24-b3ed-67016ba290be.txt,334669043,2,he is saying to working together,5,5,5,5,5,5,6,5,6,3,6,5,SDPF5xBh,2019-07-29-19-12,2019-07-29-19-22,10
s.1aa4f9bc-3b2f-48ad-ad44-e4fc46d8a9f9.txt,334668883,1,We all should learn and know how to give and take.,4,4,4,5,6,4,5,5,5,6,5,5,uzuJSJmu,2019-07-29-19-10,2019-07-29-19-13,3
s.74095d6a-557c-4398-9649-627eca1ad0b0.txt,334669043,2,he is saying that the group really winds him up aka he is frustrated with them,5,6,7,7,2,3,3,3,2,2,3,4,dFEKxeVm,2019-07-29-20-19,2019-07-29-20-20,1
s.a639dbee-dde2-48f7-848d-8cee5a32dd50.txt,334668989,2,come together,6,6,6,6,1,6,2,6,6,6,2,6,gDZ3y2zz,2019-07-29-19-55,2019-07-29-19-56,1
s.ecc93603-db2d-4285-8cfc-3d30383feda2.txt,334668968,1,The speaker is saying that the group did a good job of coming together. . ,4,4,2,2,4,4,2,3,7,7,6,6,hZxhZJ7v,2019-07-29-19-09,2019-07-29-19-11,2
s.925fd4b4-770f-4e86-b714-784b207fbb09.txt,334669066,2,Hello Nader I! Fine how are u located in the heart,5,5,5,4,5,4,6,5,4,5,5,5,zwwZhgKh,2019-07-29-19-24,2019-07-29-19-25,1
